Muestreo;Region.Label;Sample.Label;nombreviejo;Effort;Especie;size;AdultJuv;Adultos;Juveniles;Crias;Lat;Lon;RadialDistance;Angle;Area;Length
3;BAJO;JACK;jack;12;CH;9;2;2;0;7;;;150;40;338;6
3;BAJO;JACK;jack;12;CH;2;2;0;2;0;;;150;280;338;6
3;BAJO;JACK;jack;12;CH;2;2;2;0;0;;;43;270;338;6
3;ALTO;RUTA63;ruta 63;68;G;1;1;1;0;0;;;450;270;277;34
3;BAJO;RUTA63;ruta 63;68;G;1;1;1;0;0;;;300;90;338;34
3;BAJO;RUTA63;ruta 63;68;G;6;5;5;0;1;;;0;0;338;34
3;BAJO;RUTA63;ruta 63;68;G;1;1;1;0;0;;;240;270;338;34
3;BAJO;RUTA63;ruta 63;68;G;10;8;8;0;2;;;230;270;338;34
3;BAJO;RUTA63;ruta 63;68;G;3;3;3;0;0;;;0;0;338;34
3;BAJO;RUTA63;ruta 63;68;G;1;1;1;0;0;;;80;270;338;34
3;BAJO;RUTA63;ruta 63;68;G;9;9;9;0;0;;;200;90;338;34
3;BAJO;RUTA63;ruta 63;68;G;3;3;3;0;0;;;450;270;338;34
3;BAJO;RUTA63;ruta 63;68;G;5;5;5;0;0;;;242;270;338;34
3;BAJO;RUTA63;ruta 63;68;G;3;3;3;0;0;;;201;90;338;34
3;BAJO;RUTA63;ruta 63;68;G;12;9;9;0;3;;;20;90;338;34
3;BAJO;RUTA63;ruta 63;68;G;12;12;12;0;0;;;130;270;338;34
3;BAJO;RUTA63;ruta 63;68;G;8;8;8;0;0;;;190;90;338;34
3;ALTO;LAGUNA;puesto laguna;20;G;2;2;2;0;0;;;157;270;277;10
3;ALTO;LAGUNA;puesto laguna;20;G;4;4;4;0;0;;;200;110;277;10
3;ALTO;LAGUNA;puesto laguna;20;G;1;1;1;0;0;;;100;90;277;10
3;ALTO;LAGUNA;puesto laguna;20;G;3;3;3;0;0;;;52;90;277;10
3;ALTO;LAGUNA;puesto laguna;20;G;15;12;12;0;3;;;162;90;277;10
3;ALTO;REPETIDORA;tranquera blanca;10,5;G;69;57;57;0;12;;;118;280;277;5,25
3;ALTO;REPETIDORA;tranquera blanca;10,5;G;19;11;11;0;8;;;481;280;277;5,25
3;ALTO;REPETIDORA;tranquera blanca;10,5;G;20;20;20;0;0;;;1000;280;277;5,25
3;ALTO;REPETIDORA;tranquera blanca;10,5;G;40;32;32;0;8;;;360;110;277;5,25
3;ALTO;REPETIDORA;tranquera blanca;10,5;G;70;70;70;0;0;;;1000;280;277;5,25
3;ALTO;CHACRA;chacra;10;G;0;0;0;0;0;;;NA;NA;277;5
3;ALTO;CHACRA;chacra;10;CH;0;0;0;0;0;;;NA;NA;277;5
4;ALTO;LAGUNA;laguna;20;G;12;10;10;0;2;;;380;80;277;10
4;ALTO;LAGUNA;laguna;20;G;13;7;7;0;6;;;388;100;277;10
4;ALTO;LAGUNA;laguna;20;CH;3;3;3;0;0;;;143;270;277;10
4;ALTO;LAGUNA;laguna;20;G;7;7;7;0;0;;;280;130;277;10
4;ALTO;LAGUNA;laguna;20;CH;4;4;4;0;0;;;188;90;277;10
4;ALTO;LAGUNA;laguna;20;G;48;NA;NA;NA;NA;;;325;90;277;10
4;ALTO;LAGUNA;laguna;20;G;1;1;1;0;0;;;126;90;277;10
4;ALTO;LAGUNA;laguna;20;G;1;1;1;0;0;;;342;90;277;10
4;ALTO;LAGUNA;laguna;20;G;3;3;3;0;0;;;300;280;277;10
4;ALTO;LAGUNA;laguna;20;G;1;1;1;0;0;;;161;90;277;10
4;ALTO;LAGUNA;laguna;20;G;6;5;5;0;1;;;400;280;277;10
4;ALTO;LAGUNA;laguna;20;G;4;4;4;0;0;;;349;90;277;10
4;ALTO;LAGUNA;laguna;20;G;1;1;1;0;0;;;241;300;277;10
4;ALTO;LAGUNA;laguna;20;G;2;2;2;0;0;;;411;80;277;10
4;ALTO;ANTENA;antena;16,8;G;57;NA;NA;NA;NA;;;500;280;277;8,4
4;ALTO;ANTENA;antena;16,8;CH;6;6;6;0;0;;;500;280;277;8,4
4;ALTO;ANTENA;antena;16,8;CH;1;1;1;0;0;;;123;270;277;8,4
4;ALTO;ANTENA;antena;16,8;G;1;1;1;0;0;;;234;270;277;8,4
4;ALTO;ANTENA;antena;16,8;G;3;3;3;0;0;;;0;0;277;8,4
4;ALTO;ANTENA;antena;16,8;G;6;3;3;0;3;;;421;80;277;8,4
4;ALTO;ANTENA;antena;16,8;CH;3;3;3;0;0;;;182;270;277;8,4
4;ALTO;ANTENA;antena;16,8;CH;2;2;2;0;0;;;128;270;277;8,4
4;ALTO;TRIANGULO;triangulo;16,2;G;8;5;5;0;3;;;100;90;277;8,1
4;ALTO;TRIANGULO;triangulo;16,2;G;1;1;1;0;0;;;397;90;277;8,1
4;ALTO;TRIANGULO;triangulo;16,2;G;14;NA;NA;NA;NA;;;277;90;277;8,1
4;ALTO;TRIANGULO;triangulo;16,2;CH;3;3;3;0;0;;;90;90;277;8,1
4;ALTO;TRIANGULO;triangulo;16,2;G;2;2;2;0;0;;;347;90;277;8,1
4;ALTO;TRIANGULO;triangulo;16,2;G;1;1;1;0;0;;;118;90;277;8,1
4;ALTO;TRIANGULO;triangulo;16,2;G;23;16;12;4;7;;;0;0;277;8,1
4;ALTO;TRIANGULO;triangulo;16,2;G;131;108;88;20;23;;;230;90;277;8,1
4;ALTO;RESTINGA;R63-RN;40;G;32;25;25;0;7;;;410;100;277;20
4;ALTO;RESTINGA;R63-RN;40;G;1;NA;NA;NA;NA;;;500;80;277;20
4;ALTO;RESTINGA;R63-RN;40;G;1;NA;NA;NA;NA;;;200;90;277;20
4;BAJO;RESTINGA;R63-RN;40;G;16;13;13;0;3;;;242;90;338;20
4;BAJO;RESTINGA;R63-RN;40;CH;10;8;8;0;2;;;450;260;338;20
4;BAJO;RESTINGA;R63-RN;40;G;5;NA;NA;NA;NA;;;42;260;338;20
4;BAJO;RESTINGA;R63-RN;40;G;1;NA;NA;NA;NA;;;388;250;338;20
4;BAJO;RESTINGA;R63-RN;40;G;2;NA;NA;NA;NA;;;195;90;338;20
4;BAJO;RESTINGA;R63-RN;40;G;1;NA;NA;NA;NA;;;0;0;338;20
4;BAJO;RESTINGA;R63-RN;40;G;1;NA;NA;NA;NA;;;336;260;338;20
4;BAJO;RESTINGA;R63-RN;40;G;12;12;12;0;0;;;591;280;338;20
4;BAJO;RESTINGA;R63-RN;40;PUMA;4;NA;NA;NA;NA;;;5;260;338;20
4;BAJO;RESTINGA;R63-RN;40;G;4;2;2;0;2;;;170;90;338;20
4;ALTO;REPETIDORA;tranquera blanca;10,5;G;19;14;14;0;5;;;295;270;277;5,25
4;ALTO;REPETIDORA;tranquera blanca;10,5;G;1;NA;NA;NA;NA;;;0;0;277;5,25
4;ALTO;REPETIDORA;tranquera blanca;10,5;G;26;NA;NA;NA;NA;;;513;250;277;5,25
4;ALTO;REPETIDORA;tranquera blanca;10,5;G;1;NA;NA;NA;NA;;;0;0;277;5,25
4;BAJO;JACK;jack;12;G;1;1;1;0;0;;;416;75;338;6
4;BAJO;JACK;jack;12;CH;6;6;6;0;0;;;141;90;338;6
4;ALTO;JACK;jack;12;G;28;28;28;0;0;;;172;0;277;6
4;ALTO;RESTINGA;ruta 63- RN;40;G;3;3;3;0;0;;;65;260;277;20
4;ALTO;RESTINGA;ruta 63- RN;40;G;1;1;1;0;0;;;260;90;277;20
4;BAJO;RESTINGA;ruta 63- RN;40;G;56;45;45;0;11;;;95;90;338;20
4;BAJO;RESTINGA;ruta 63- RN;40;G;1;1;1;0;0;;;2;260;338;20
4;BAJO;RESTINGA;ruta 63- RN;40;G;8;7;7;0;1;;;706;80;338;20
4;BAJO;RESTINGA;ruta 63- RN;40;CH;1;1;1;0;0;;;824;110;338;20
4;BAJO;RESTINGA;ruta 63- RN;40;CH;2;2;2;0;0;;;71;270;338;20
4;BAJO;RESTINGA;ruta 63- RN;40;G;1;1;1;0;0;;;100;270;338;20
4;BAJO;RESTINGA;ruta 63- RN;40;G;2;2;2;0;0;;;139;280;338;20
4;BAJO;RESTINGA;ruta 63- RN;40;G;4;4;4;0;0;;;675;90;338;20
4;BAJO;RESTINGA;ruta 63- RN;40;G;10;10;10;0;0;;;672;90;338;20
4;BAJO;RESTINGA;ruta 63- RN;40;G;4;4;4;0;0;;;448;70;338;20
4;BAJO;RESTINGA;ruta 63- RN;40;G;26;23;23;0;3;;;410;60;338;20
4;BAJO;RESTINGA;ruta 63- RN;40;G;42;NA;NA;NA;NA;;;38;270;338;20
4;BAJO;RESTINGA;ruta 63- RN;40;G;5;5;5;0;0;;;239;90;338;20
4;BAJO;RESTINGA;ruta 63- RN;40;G;3;3;3;0;0;;;412;270;338;20
4;BAJO;RESTINGA;ruta 63- RN;40;G;4;4;4;0;0;;;82;270;338;20
4;ALTO;TRIANGULO;Ruta 63- Triangulo;16,2;CH;12;NA;NA;NA;NA;;;40;270;277;8,1
4;ALTO;TRIANGULO;Ruta 63- Triangulo;16,2;G;11;NA;NA;NA;NA;;;0;0;277;8,1
4;ALTO;TRIANGULO;Ruta 63- Triangulo;16,2;G;64;NA;NA;NA;NA;;;245;100;277;8,1
4;ALTO;TRIANGULO;Ruta 63- Triangulo;16,2;G;1;NA;NA;NA;NA;;;247;90;277;8,1
4;ALTO;TRIANGULO;Ruta 63- Triangulo;16,2;G;14;NA;NA;NA;NA;;;50;90;277;8,1
4;ALTO;TRIANGULO;Ruta 63- Triangulo;16,2;G;22;NA;NA;NA;NA;;;77;270;277;8,1
4;ALTO;TRIANGULO;Ruta 63- Triangulo;16,2;G;1;NA;NA;NA;NA;;;277;90;277;8,1
4;ALTO;TRIANGULO;Ruta 63- Triangulo;16,2;G;1;1;1;0;0;;;471;270;277;8,1
4;ALTO;TRIANGULO;Ruta 63- Triangulo;16,2;CH;3;3;3;0;0;;;5;90;277;8,1
4;ALTO;TRIANGULO;Ruta 63- Triangulo;16,2;CABALLO;1;NA;NA;NA;NA;;;300;270;277;8,1
4;ALTO;LAGUNA;Pto. Laguna;20;G;1;1;1;0;0;;;250;90;277;10
4;ALTO;LAGUNA;Pto. Laguna;20;G;3;3;3;0;0;;;476;270;277;10
4;ALTO;ANTENA;antena;16,8;G;11;10;10;0;1;;;75;270;277;8,4
4;ALTO;ANTENA;antena;16,8;G;7;4;4;0;3;;;201;270;277;8,4
4;ALTO;ANTENA;antena;16,8;G;1;1;1;0;0;;;174;90;277;8,4
4;ALTO;ANTENA;antena;16,8;CH;3;3;3;0;0;;;116;90;277;8,4
4;ALTO;REPETIDORA;tranquera blanca;10,5;G;42;NA;NA;NA;NA;;;900;276;277;5,25
4;ALTO;REPETIDORA;tranquera blanca;10,5;G;9;9;9;0;0;;;89;80;277;5,25
4;BAJO;CHACRA;chacra;2,3;G;1;1;1;0;0;;;631;90;338;4,6
4;BAJO;CHACRA;chacra;2,3;G;7;NA;NA;NA;NA;;;322;270;338;4,6
4;ALTO;JACK;jack;12;G;52;NA;NA;NA;NA;;;306;100;277;6
4;ALTO;JACK;jack;12;G;3;3;3;0;0;;;598;80;277;6
4;ALTO;JACK;jack;12;G;1;1;1;0;0;;;127;100;277;6
5;ALTO;REPETIDORA;Tranquera Blanca;10,5;G;1;1;1;0;0;;;286;210;277;5,25
5;ALTO;REPETIDORA;Tranquera Blanca;10,5;G;5;4;4;0;1;;;376;50;277;5,25
5;ALTO;REPETIDORA;Tranquera Blanca;10,5;G;16;12;12;0;4;;;361;270;277;5,25
5;ALTO;REPETIDORA;Tranquera Blanca;10,5;G;10;7;7;0;3;;;85;270;277;5,25
5;ALTO;REPETIDORA;Tranquera Blanca;10,5;G;13;8;8;0;5;;;311;120;277;5,25
5;ALTO;REPETIDORA;Tranquera Blanca;10,5;G;14;8;8;0;6;;;547;360;277;5,25
5;ALTO;REPETIDORA;Tranquera Blanca;10,5;G;11;7;7;0;4;;;620;330;277;5,25
5;ALTO;REPETIDORA;Tranquera Blanca;10,5;G;2;2;2;0;0;;;481;30;277;5,25
5;ALTO;REPETIDORA;Tranquera Blanca;10,5;G;2;1;1;0;1;;;504;30;277;5,25
5;ALTO;REPETIDORA;Tranquera Blanca;10,5;NA;1;1;1;0;0;;;100;150;277;5,25
5;ALTO;REPETIDORA;Tranquera Blanca;10,5;G;1;1;1;0;0;;;272;180;277;5,25
5;ALTO;REPETIDORA;Tranquera Blanca;10,5;G;12;8;8;0;4;;;213;180;277;5,25
5;ALTO;REPETIDORA;Tranquera Blanca;10,5;G;2;1;1;0;1;;;424;30;277;5,25
5;ALTO;REPETIDORA;Tranquera Blanca;10,5;G;3;3;3;0;0;;;370;50;277;5,25
5;ALTO;REPETIDORA;Tranquera Blanca;10,5;G;3;NA;1;NA;NA;;;0;0;277;5,25
5;ALTO;LAGUNA;Puesto Laguna;20;G;1;1;1;0;0;;;177;60;277;10
5;ALTO;LAGUNA;Puesto Laguna;20;G;1;1;1;0;0;;;270;210;277;10
5;ALTO;LAGUNA;Puesto Laguna;20;G;1;1;1;0;0;;;310;210;277;10
5;ALTO;LAGUNA;Puesto Laguna;20;G;1;1;1;0;0;;;60;180;277;10
5;ALTO;LAGUNA;Puesto Laguna;20;G;2;2;2;0;0;;;153;180;277;10
5;ALTO;LAGUNA;Puesto Laguna;20;G;1;1;1;0;0;;;154;270;277;10
5;ALTO;LAGUNA;Puesto Laguna;20;G;1;1;1;0;0;;;169;20;277;10
5;ALTO;LAGUNA;Puesto Laguna;20;G;2;2;2;0;0;;;282;210;277;10
5;ALTO;LAGUNA;Puesto Laguna;20;G;1;1;1;0;0;;;46;60;277;10
5;ALTO;LAGUNA;Puesto Laguna;20;G;1;1;1;0;0;;;344;330;277;10
5;ALTO;LAGUNA;Puesto Laguna;20;G;1;1;1;0;0;;;112;150;277;10
5;ALTO;LAGUNA;Puesto Laguna;20;G;7;6;6;0;1;;;131;90;277;10
5;ALTO;LAGUNA;Puesto Laguna;20;G;2;2;1;1;0;;;282;60;277;10
5;ALTO;ANTENA;La Antena;16,8;G;1;1;1;0;0;;;200;270;277;8,4
5;ALTO;ANTENA;La Antena;16,8;G;1;1;1;0;0;;;114;270;277;8,4
5;ALTO;ANTENA;La Antena;16,8;G;1;1;1;0;0;;;356;270;277;8,4
5;ALTO;ANTENA;La Antena;16,8;G;3;2;2;0;1;;;91;90;277;8,4
5;ALTO;TRIANGULO;Tran 63- triángulo;16,2;G;6;5;5;0;1;;;118;270;277;8,1
5;ALTO;TRIANGULO;Tran 63- triángulo;16,2;CH;1;1;1;0;0;;;82;90;277;8,1
5;ALTO;TRIANGULO;Tran 63- triángulo;16,2;CH;1;1;1;0;0;;;81;90;277;8,1
5;ALTO;TRIANGULO;Tran 63- triángulo;16,2;G;8;6;6;0;2;;;147;90;277;8,1
5;ALTO;TRIANGULO;Tran 63- triángulo;16,2;G;2;NA;1;NA;NA;;;179;90;277;8,1
5;ALTO;TRIANGULO;Tran 63- triángulo;16,2;G;1;1;1;0;0;;;272;270;277;8,1
5;ALTO;TRIANGULO;Tran 63- triángulo;16,2;G;14;10;10;0;4;;;149;90;277;8,1
5;ALTO;TRIANGULO;Tran 63- triángulo;16,2;G;1;1;1;0;0;;;163;90;277;8,1
5;ALTO;TRIANGULO;Tran 63- triángulo;16,2;G;20;17;17;0;3;;;374;270;277;8,1
5;ALTO;TRIANGULO;Tran 63- triángulo;16,2;G;1;1;1;0;0;;;121;270;277;8,1
5;ALTO;TRIANGULO;Tran 63- triángulo;16,2;G;22;13;13;0;9;;;175;90;277;8,1
5;ALTO;TRIANGULO;Tran 63- triángulo;16,2;G;16;15;15;0;1;;;308;90;277;8,1
5;ALTO;RESTINGA;Ruta 63-Restinga;40;G;1;1;1;0;0;;;334;270;277;20
5;ALTO;RESTINGA;Ruta 63-Restinga;40;G;1;1;1;0;0;;;72;270;277;20
5;BAJO;RESTINGA;Ruta 63-Restinga;40;G;2;2;2;0;0;;;0;0;338;20
5;BAJO;RESTINGA;Ruta 63-Restinga;40;G;6;6;6;0;0;;;344;280;338;20
5;BAJO;RESTINGA;Ruta 63-Restinga;40;G;4;4;4;0;0;;;75;90;338;20
5;BAJO;RESTINGA;Ruta 63-Restinga;40;G;15;13;13;0;2;;;152;320;338;20
5;BAJO;RESTINGA;Ruta 63-Restinga;40;G;4;3;3;0;1;;;0;0;338;20
5;BAJO;RESTINGA;Ruta 63-Restinga;40;G;1;1;1;0;0;;;617;300;338;20
5;BAJO;RESTINGA;Ruta 63-Restinga;40;CH;5;1;1;0;4;;;193;90;338;20
5;BAJO;RESTINGA;Ruta 63-Restinga;40;G;13;12;12;0;1;;;60;90;338;20
5;BAJO;RESTINGA;Ruta 63-Restinga;40;G;3;3;3;0;0;;;218;270;338;20
5;BAJO;RESTINGA;Ruta 63-Restinga;40;G;1;1;1;0;0;;;100;270;338;20
5;BAJO;RESTINGA;Ruta 63-Restinga;40;G;8;8;8;0;0;;;600;90;338;20
5;BAJO;RESTINGA;Ruta 63-Restinga;40;G;4;4;4;0;0;;;94;270;338;20
5;BAJO;RESTINGA;Ruta 63-Restinga;40;G;1;1;1;0;0;;;308;90;338;20
5;BAJO;RESTINGA;Ruta 63-Restinga;40;G;1;1;1;0;0;;;268;280;338;20
5;BAJO;RESTINGA;Ruta 63-Restinga;40;G;14;10;10;0;4;;;0;0;338;20
5;BAJO;RESTINGA;Ruta 63-Restinga;40;G;12;10;10;0;2;;;0;0;338;20
5;BAJO;CHACRA;Chacra;3,4;G;2;2;2;0;0;;;289;80;338;1,7
5;BAJO;CHACRA;Chacra;3,4;G;1;1;1;0;0;;;272;280;338;1,7
5;ALTO;JACK;Jack;12;G;7;7;7;0;0;;;326;90;277;6
5;BAJO;JACK;Jack;12;G;1;1;1;0;0;;;160;90;338;6
5;BAJO;JACK;Jack;12;CH;2;2;2;0;0;;;110;30;338;6
5;BAJO;JACK;Jack;12;G;8;7;7;0;1;;;210;300;338;6
5;BAJO;JACK;Jack;12;CH;12;2;2;0;10;;;210;300;338;6
5;BAJO;JACK;Jack;12;G;3;2;2;0;1;;;0;0;338;6
5;BAJO;JACK;Jack;12;G;34;NA;NA;NA;NA;;;189;110;338;6
5;BAJO;JACK;Jack;12;G;2;2;2;0;0;;;310;110;338;6
5;BAJO;JACK;Jack;12;G;1;1;1;0;0;;;165;280;338;6
5;BAJO;JACK;Jack;12;G;2;2;2;0;0;;;62;270;338;6
5;BAJO;JACK;Jack;12;G;1;1;1;0;0;;;634;280;338;6
5;BAJO;JACK;Jack;12;G;44;44;44;0;0;;;166;270;338;6
5;BAJO;RESTINGA;R 63-Restinga N;40;G;1;1;1;0;0;;;76;270;338;20
5;BAJO;RESTINGA;R 63-Restinga N;40;G;2;2;2;0;0;;;103;90;338;20
5;BAJO;RESTINGA;R 63-Restinga N;40;G;4;4;4;0;0;;;500;270;338;20
5;BAJO;RESTINGA;R 63-Restinga N;40;G;1;1;1;0;0;;;0;0;338;20
5;BAJO;RESTINGA;R 63-Restinga N;40;G;1;1;1;0;0;;;303;270;338;20
5;BAJO;RESTINGA;R 63-Restinga N;40;G;2;2;2;0;0;;;354;280;338;20
5;BAJO;RESTINGA;R 63-Restinga N;40;G;7;6;6;0;1;;;714;270;338;20
5;BAJO;RESTINGA;R 63-Restinga N;40;G;2;2;2;0;0;;;496;270;338;20
5;BAJO;RESTINGA;R 63-Restinga N;40;G;1;1;1;0;0;;;102;275;338;20
5;BAJO;RESTINGA;R 63-Restinga N;40;G;9;6;6;0;3;;;0;0;338;20
5;BAJO;RESTINGA;R 63-Restinga N;40;G;2;2;2;0;0;;;409;70;338;20
5;BAJO;RESTINGA;R 63-Restinga N;40;G;8;8;8;0;0;;;72;270;338;20
5;BAJO;RESTINGA;R 63-Restinga N;40;G;12;11;11;0;1;;;126;270;338;20
5;BAJO;RESTINGA;R 63-Restinga N;40;G;6;6;6;0;0;;;356;35;338;20
5;BAJO;RESTINGA;R 63-Restinga N;40;G;1;1;1;0;0;;;91;90;338;20
5;BAJO;RESTINGA;R 63-Restinga N;40;G;5;5;5;0;0;;;435;90;338;20
5;BAJO;RESTINGA;R 63-Restinga N;40;G;1;1;1;0;0;;;327;320;338;20
5;BAJO;RESTINGA;R 63-Restinga N;40;G;1;1;1;0;0;;;432;310;338;20
5;BAJO;RESTINGA;R 63-Restinga N;40;G;3;3;3;0;0;;;402;300;338;20
5;BAJO;RESTINGA;R 63-Restinga N;40;G;4;3;3;0;1;;;456;270;338;20
5;BAJO;RESTINGA;R 63-Restinga N;40;G;18;10;10;0;8;;;72;90;338;20
5;BAJO;RESTINGA;R 63-Restinga N;40;G;10;6;6;0;4;;;113;270;338;20
5;BAJO;RESTINGA;R 63-Restinga N;40;G;1;1;1;0;0;;;307;270;338;20
5;BAJO;RESTINGA;R 63-Restinga N;40;G;13;11;11;0;2;;;49;270;338;20
5;BAJO;RESTINGA;R 63-Restinga N;40;G;10;10;10;0;0;;;107;280;338;20
5;BAJO;RESTINGA;R 63-Restinga N;40;G;1;1;1;0;0;;;190;280;338;20
5;ALTO;LAGUNA;Puesto Laguna;20;G;10;10;10;0;0;;;200;90;277;10
5;ALTO;LAGUNA;Puesto Laguna;20;G;2;2;2;0;0;;;63;290;277;10
5;ALTO;LAGUNA;Puesto Laguna;20;G;5;4;4;0;1;;;415;90;277;10
5;ALTO;LAGUNA;Puesto Laguna;20;G;2;2;2;0;0;;;70;90;277;10
5;ALTO;LAGUNA;Puesto Laguna;20;G;2;2;2;0;0;;;112;310;277;10
5;ALTO;LAGUNA;Puesto Laguna;20;G;1;1;0;1;0;;;0;0;277;10
5;ALTO;LAGUNA;Puesto Laguna;20;G;3;3;3;0;0;;;288;90;277;10
5;ALTO;LAGUNA;Puesto Laguna;20;G;1;1;1;0;0;;;58;90;277;10
5;ALTO;LAGUNA;Puesto Laguna;20;G;1;1;1;0;0;;;112;290;277;10
5;ALTO;LAGUNA;Puesto Laguna;20;G;1;1;1;0;0;;;103;90;277;10
5;ALTO;LAGUNA;Puesto Laguna;20;G;2;2;2;0;0;;;651;270;277;10
5;ALTO;LAGUNA;Puesto Laguna;20;G;2;2;2;0;0;;;550;60;277;10
5;ALTO;TRIANGULO;R63-Triangulo;16,2;G;11;7;7;0;4;;;410;285;277;8,1
5;ALTO;TRIANGULO;R63-Triangulo;16,2;G;5;4;4;0;1;;;142;90;277;8,1
5;ALTO;TRIANGULO;R63-Triangulo;16,2;CH;6;6;6;0;0;;;134;285;277;8,1
5;ALTO;TRIANGULO;R63-Triangulo;16,2;G;3;3;3;0;0;;;237;270;277;8,1
5;ALTO;TRIANGULO;R63-Triangulo;16,2;G;2;2;2;0;0;;;274;285;277;8,1
5;ALTO;TRIANGULO;R63-Triangulo;16,2;G;19;15;15;0;4;;;213;270;277;8,1
5;ALTO;TRIANGULO;R63-Triangulo;16,2;G;2;2;2;0;0;;;149;90;277;8,1
5;ALTO;TRIANGULO;R63-Triangulo;16,2;G;10;6;6;0;4;;;166;270;277;8,1
5;ALTO;TRIANGULO;R63-Triangulo;16,2;G;13;12;12;0;1;;;356;280;277;8,1
5;ALTO;TRIANGULO;R63-Triangulo;16,2;G;30;26;26;0;4;;;168;90;277;8,1
5;ALTO;TRIANGULO;R63-Triangulo;16,2;G;5;5;5;0;0;;;300;75;277;8,1
5;ALTO;TRIANGULO;R63-Triangulo;16,2;G;1;1;1;0;0;;;227;90;277;8,1
5;ALTO;TRIANGULO;R63-Triangulo;16,2;G;1;1;1;0;0;;;240;275;277;8,1
5;ALTO;ANTENA;Antena;16,8;CH;3;3;3;0;0;;;70;270;277;8,4
5;ALTO;ANTENA;Antena;16,8;G;1;1;1;0;0;;;130;310;277;8,4
5;ALTO;ANTENA;Antena;16,8;G;3;3;3;0;0;;;90;270;277;8,4
5;ALTO;ANTENA;Antena;16,8;G;6;5;5;0;1;;;325;90;277;8,4
5;ALTO;ANTENA;Antena;16,8;G;2;2;1;1;0;;;118;90;277;8,4
5;ALTO;ANTENA;Antena;16,8;G;1;1;1;0;0;;;284;270;277;8,4
5;ALTO;ANTENA;Antena;16,8;G;15;9;9;0;6;;;142;90;277;8,4
5;ALTO;ANTENA;Antena;16,8;G;11;8;8;0;3;;;435;85;277;8,4
5;ALTO;ANTENA;Antena;16,8;G;1;1;1;0;0;;;400;90;277;8,4
5;ALTO;ANTENA;Antena;16,8;G;2;2;2;0;0;;;360;80;277;8,4
5;ALTO;ANTENA;Antena;16,8;G;2;2;2;0;0;;;0;0;277;8,4
5;ALTO;ANTENA;Antena;16,8;G;3;3;3;0;0;;;103;270;277;8,4
5;ALTO;ANTENA;Antena;16,8;G;1;1;1;0;0;;;148;85;277;8,4
5;ALTO;ANTENA;Antena;16,8;G;12;10;10;0;2;;;250;85;277;8,4
5;ALTO;ANTENA;Antena;16,8;G;NA;NA;NA;NA;NA;;;NA;NA;277;8,4
5;ALTO;ANTENA;Antena;16,8;G;1;1;1;0;0;;;245;270;277;8,4
5;ALTO;ANTENA;Antena;16,8;G;1;1;1;0;0;;;280;90;277;8,4
5;ALTO;REPETIDORA;Tranquera blanca;10,5;G;4;4;4;0;0;;;291;270;277;5,25
5;ALTO;REPETIDORA;Tranquera blanca;10,5;G;2;2;2;0;0;;;128;270;277;5,25
5;ALTO;REPETIDORA;Tranquera blanca;10,5;G;13;12;12;0;1;;;410;90;277;5,25
5;ALTO;REPETIDORA;Tranquera blanca;10,5;G;19;13;13;0;6;;;223;270;277;5,25
5;ALTO;REPETIDORA;Tranquera blanca;10,5;G;15;8;8;0;7;;;267;90;277;5,25
5;ALTO;REPETIDORA;Tranquera blanca;10,5;G;21;15;15;0;6;;;274;270;277;5,25
5;ALTO;REPETIDORA;Tranquera blanca;10,5;G;14;10;10;0;4;;;227;270;277;5,25
5;ALTO;REPETIDORA;Tranquera blanca;10,5;G;1;1;1;0;0;;;215;90;277;5,25
5;ALTO;REPETIDORA;Tranquera blanca;10,5;G;2;1;1;0;1;;;434;270;277;5,25
5;ALTO;REPETIDORA;Tranquera blanca;10,5;G;14;10;10;0;4;;;384;90;277;5,25
5;ALTO;REPETIDORA;Tranquera blanca;10,5;G;1;1;1;0;0;;;374;270;277;5,25
5;ALTO;REPETIDORA;Tranquera blanca;10,5;G;2;2;2;0;0;;;700;270;277;5,25
5;ALTO;REPETIDORA;Tranquera blanca;10,5;G;36;27;27;0;9;;;123;50;277;5,25
5;ALTO;JACK;Jack;12;G;1;1;1;0;0;;;195;90;277;6
5;BAJO;JACK;Jack;12;CH;13;1;1;0;12;;;185;270;338;6
5;BAJO;JACK;Jack;12;G;14;14;0;14;0;;;120;90;338;6
5;BAJO;JACK;Jack;12;G;1;1;1;0;0;;;255;90;338;6
5;BAJO;JACK;Jack;12;G;9;9;9;0;0;;;81;90;338;6
5;BAJO;JACK;Jack;12;G;1;1;1;0;0;;;81;270;338;6
5;BAJO;JACK;Jack;12;G;1;1;1;0;0;;;310;270;338;6
5;BAJO;JACK;Jack;12;G;15;15;15;0;0;;;286;90;338;6
5;BAJO;JACK;Jack;12;G;90;NA;NA;NA;NA;;;175;270;338;6
5;BAJO;JACK;Jack;12;G;11;11;11;0;0;;;130;90;338;6
5;BAJO;JACK;Jack;12;G;4;4;4;0;0;;;71;270;338;6
5;BAJO;JACK;Jack;12;G;12;12;12;0;0;;;275;270;338;6
5;BAJO;JACK;Jack;12;G;4;4;4;0;0;;;308;90;338;6
5;BAJO;JACK;Jack;12;G;2;2;2;0;0;;;500;90;338;6
5;BAJO;CHACRA;Chacra;3,4;G;15;11;8;3;4;;;96;270;338;1,7
5;BAJO;CHACRA;Chacra;3,4;G;10;9;8;1;1;;;177;90;338;1,7
5;BAJO;CHACRA;Chacra;3,4;G;8;6;6;0;2;;;317;70;338;1,7
